index,Suburb,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom,Bathroom,Car,Landsize,BuildingArea,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,Coordinates,StreetType,WeekdaySale,MonthSale,AgeBuilding,Weekend
12143,Ringwood East,3,h,1400000.0,S,HAR,2017-07-29,21.3,3135,3,2,4,941.0,97.0,Maroondah,-37.81289,145.24213,Eastern Metropolitan,4407,"-37.81289, 145.24213",Cr,5,7,67,1
12144,Ringwood North,5,h,850000.0,VB,McGrath,2017-07-29,19.9,3134,5,3,2,651.0,126.0,Maroondah,-37.79682,145.21731,Eastern Metropolitan,3619,"-37.79682, 145.21731",Cl,5,7,47,1
12145,Ringwood North,4,h,1005000.0,S,Jellis,2017-07-29,19.9,3134,4,2,2,785.0,126.0,Maroondah,-37.79465,145.2244,Eastern Metropolitan,3619,"-37.79465, 145.2244",Dr,5,7,47,1
12146,Ripponlea,2,u,558500.0,SP,Buxton,2017-07-29,7.2,3185,2,1,1,1453.0,63.0,Port Phillip,-37.87827,144.99752,Southern Metropolitan,821,"-37.87827, 144.99752",St,5,7,47,1
12147,Roxburgh Park,3,h,393200.0,S,Raine,2017-07-29,20.6,3064,3,1,1,400.0,126.0,Hume,-37.62464,144.9345,Northern Metropolitan,5833,"-37.62464, 144.9345",Av,5,7,47,1
12148,Roxburgh Park,3,h,460000.0,S,YPA,2017-07-29,20.6,3064,3,2,3,266.0,153.0,Hume,-37.63544,144.93274,Northern Metropolitan,5833,"-37.63544, 144.93274",Dr,5,7,17,1
12149,Roxburgh Park,3,h,490000.0,S,Ray,2017-07-29,20.6,3064,3,2,2,400.0,143.0,Hume,-37.62584,144.92506,Northern Metropolitan,5833,"-37.62584, 144.92506",other,5,7,21,1
12150,Sandringham,4,h,1660000.0,S,hockingstuart,2017-07-29,15.2,3191,4,2,2,390.0,235.0,Bayside,-37.96,145.02068,Southern Metropolitan,4497,"-37.96, 145.02068",St,5,7,13,1
12151,Sandringham,4,h,1235000.0,S,Hodges,2017-07-29,15.2,3191,4,2,2,404.0,165.0,Bayside,-37.95882,145.02138,Southern Metropolitan,4497,"-37.95882, 145.02138",Rd,5,7,92,1
12152,Seabrook,4,h,590000.0,S,other,2017-07-29,15.5,3028,4,2,2,531.0,126.0,Hobsons Bay,-37.87896,144.75473,Western Metropolitan,1793,"-37.87896, 144.75473",Pl,5,7,47,1
12153,Seaford,4,h,870000.0,S,hockingstuart,2017-07-29,35.4,3198,4,2,2,771.0,160.0,Frankston,-38.10052,145.13397,South-Eastern Metropolitan,8077,"-38.10052, 145.13397",St,5,7,52,1
12154,Seaford,4,h,880000.0,S,O'Brien,2017-07-29,35.4,3198,4,2,2,535.0,199.0,Frankston,-38.09683,145.12981000000005,South-Eastern Metropolitan,8077,"-38.09683, 145.12981",Av,5,7,47,1
12155,Seaholme,1,u,312000.0,S,RT,2017-07-29,11.0,3018,1,1,0,0.0,126.0,Hobsons Bay,-37.86007,144.84578,Western Metropolitan,852,"-37.86007, 144.84578",Av,5,7,47,1
12156,Seddon,2,h,945000.0,SP,Village,2017-07-29,5.1,3011,2,1,1,126.0,65.0,Maribyrnong,-37.80473,144.89095,Western Metropolitan,2417,"-37.80473, 144.89095",St,5,7,127,1
12157,South Kingsville,3,t,730000.0,S,Sweeney,2017-07-29,6.2,3015,3,2,2,340.0,135.0,Hobsons Bay,-37.83172,144.86683,Western Metropolitan,984,"-37.83172, 144.86683",St,5,7,17,1
12158,South Melbourne,3,h,2200000.0,VB,Marshall,2017-07-29,1.9,3205,3,2,1,195.0,126.0,Port Phillip,-37.83381,144.96287,Southern Metropolitan,5943,"-37.83381, 144.96287",St,5,7,160,1
12159,South Melbourne,2,h,980000.0,VB,Marshall,2017-07-29,1.9,3205,2,1,0,64.0,112.0,Port Phillip,-37.83326,144.95463999999996,Southern Metropolitan,5943,"-37.83326, 144.95464",St,5,7,17,1
12160,South Morang,4,h,561000.0,SP,Ray,2017-07-29,20.5,3752,4,2,1,229.0,156.0,Whittlesea,-37.62614,145.06723,Northern Metropolitan,7969,"-37.62614, 145.06723",other,5,7,47,1
12161,South Morang,4,h,612000.0,S,other,2017-07-29,20.5,3752,4,2,2,617.0,126.0,Whittlesea,-37.65621,145.0939,Northern Metropolitan,7969,"-37.65621, 145.0939",Pl,5,7,47,1
12162,South Morang,3,h,690000.0,S,HAR,2017-07-29,20.5,3752,3,2,4,806.0,126.0,Whittlesea,-37.65498,145.08712,Northern Metropolitan,7969,"-37.65498, 145.08712",Av,5,7,32,1
12163,South Yarra,2,u,1090000.0,S,hockingstuart,2017-07-29,2.7,3141,2,2,2,17200.0,126.0,Stonnington,-37.83613,144.99661,Southern Metropolitan,14887,"-37.83613, 144.99661",St,5,7,17,1
12164,South Yarra,2,u,570000.0,VB,Ray,2017-07-29,2.7,3141,2,1,1,0.0,64.0,Stonnington,-37.84679000000001,145.00206,Southern Metropolitan,14887,"-37.84679, 145.00206",St,5,7,52,1
12165,South Yarra,1,u,555000.0,S,Jellis,2017-07-29,2.7,3141,1,1,1,0.0,126.0,Stonnington,-37.83631,145.00181,Southern Metropolitan,14887,"-37.83631, 145.00181",Rd,5,7,47,1
12166,Southbank,2,u,732000.0,S,Harcourts,2017-07-29,0.7,3006,2,1,0,3901.0,126.0,Melbourne,-37.82618,144.96891000000005,Southern Metropolitan,8400,"-37.82618, 144.96891",St,5,7,21,1
12167,St Kilda,1,u,481000.0,S,hockingstuart,2017-07-29,5.0,3182,1,1,1,0.0,126.0,Port Phillip,-37.85984000000001,144.9867,Southern Metropolitan,13240,"-37.85984, 144.9867",Cr,5,7,77,1
12168,St Kilda,2,u,600000.0,VB,hockingstuart,2017-07-29,5.0,3182,2,1,1,0.0,82.0,Port Phillip,-37.85911,144.97899999999996,Southern Metropolitan,13240,"-37.85911, 144.979",St,5,7,87,1
12169,Sunbury,2,u,360000.0,SP,Brad,2017-07-29,31.7,3429,2,1,1,143.0,112.0,Hume,-37.57063,144.70693,Western Metropolitan,14092,"-37.57063, 144.70693",St,5,7,18,1
12170,Sunbury,4,h,597000.0,S,other,2017-07-29,31.7,3429,4,2,4,939.0,126.0,Hume,-37.57816,144.73431000000005,Western Metropolitan,14092,"-37.57816, 144.73431",Pl,5,7,40,1
12171,Sunbury,3,h,475000.0,S,other,2017-07-29,31.7,3429,3,1,4,754.0,131.0,Hume,-37.58442,144.75565,Western Metropolitan,14092,"-37.58442, 144.75565",Dr,5,7,32,1
12172,Sunbury,3,h,495000.0,S,other,2017-07-29,31.7,3429,3,2,2,563.0,150.0,Hume,-37.57499,144.75329,Western Metropolitan,14092,"-37.57499, 144.75329",Ct,5,7,23,1
12173,Sunshine West,3,h,695000.0,S,Barry,2017-07-29,10.5,3020,3,1,0,694.0,113.6,Brimbank,-37.78871,144.81368999999995,Western Metropolitan,6763,"-37.78871, 144.81369",St,5,7,67,1
12174,Sunshine West,3,h,760000.0,S,Barry,2017-07-29,10.5,3020,3,1,2,1143.0,100.0,Brimbank,-37.79135,144.79948000000005,Western Metropolitan,6763,"-37.79135, 144.79948",St,5,7,37,1
12175,Sunshine West,3,h,583500.0,S,other,2017-07-29,10.5,3020,3,1,1,672.0,110.0,Brimbank,-37.80118,144.80996000000005,Western Metropolitan,6763,"-37.80118, 144.80996",Cr,5,7,47,1
12176,Surrey Hills,3,u,1050000.0,PI,hockingstuart,2017-07-29,10.2,3127,3,2,2,0.0,126.0,Whitehorse,-37.83358,145.09884,Southern Metropolitan,5457,"-37.83358, 145.09884",Rd,5,7,47,1
12177,Sydenham,3,h,585000.0,S,other,2017-07-29,18.0,3037,3,2,2,662.0,232.0,Brimbank,-37.70525,144.75699,Western Metropolitan,3640,"-37.70525, 144.75699",Dr,5,7,13,1
12178,Taylors Lakes,3,h,685000.0,S,Barry,2017-07-29,15.5,3038,3,1,2,678.0,126.0,Brimbank,-37.70892,144.80087,Western Metropolitan,5336,"-37.70892, 144.80087",Rd,5,7,47,1
12179,Taylors Lakes,3,h,693000.0,S,YPA,2017-07-29,15.5,3038,3,2,3,723.0,126.0,Brimbank,-37.70458,144.79505,Western Metropolitan,5336,"-37.70458, 144.79505",Av,5,7,47,1
12180,Templestowe Lower,3,h,1245000.0,S,Barry,2017-07-29,12.4,3107,3,2,2,779.0,135.0,Manningham,-37.76311,145.10494,Eastern Metropolitan,5420,"-37.76311, 145.10494",St,5,7,47,1
12181,Templestowe Lower,6,h,2000000.0,VB,Barry,2017-07-29,12.4,3107,6,3,2,1054.0,235.0,Manningham,-37.77404,145.11703,Eastern Metropolitan,5420,"-37.77404, 145.11703",Av,5,7,47,1
12182,Thomastown,3,h,867000.0,S,HAR,2017-07-29,15.3,3074,3,1,3,819.0,126.0,Whittlesea,-37.67908,145.02095,Northern Metropolitan,7955,"-37.67908, 145.02095",St,5,7,47,1
12183,Thomastown,2,u,407000.0,S,HAR,2017-07-29,15.3,3074,2,1,1,140.0,78.0,Whittlesea,-37.68199,145.01744,Northern Metropolitan,7955,"-37.68199, 145.01744",St,5,7,7,1
12184,Thomastown,3,h,590500.0,S,HAR,2017-07-29,15.3,3074,3,1,1,585.0,126.0,Whittlesea,-37.67681,145.00323,Northern Metropolitan,7955,"-37.67681, 145.00323",Ct,5,7,47,1
12185,Thornbury,3,h,1000000.0,PI,Love,2017-07-29,7.0,3071,3,2,2,333.0,126.0,Darebin,-37.75884,145.00264,Northern Metropolitan,8870,"-37.75884, 145.00264",St,5,7,47,1
12186,Thornbury,3,h,891000.0,S,Nelson,2017-07-29,7.0,3071,3,2,2,199.0,140.0,Darebin,-37.75948,144.99615,Northern Metropolitan,8870,"-37.75948, 144.99615",St,5,7,18,1
12187,Tullamarine,3,h,615500.0,S,hockingstuart,2017-07-29,12.9,3043,3,2,1,238.0,118.0,Hume,-37.70322,144.88236,Western Metropolitan,3296,"-37.70322, 144.88236",Dr,5,7,6,1
12188,Tullamarine,2,u,300000.0,SP,other,2017-07-29,12.9,3043,2,1,1,0.0,66.32,Hume,-37.69815,144.88019,Western Metropolitan,3296,"-37.69815, 144.88019",Dr,5,7,37,1
12189,Wantirna,4,h,908000.0,S,Ray,2017-07-29,14.7,3152,4,2,1,815.0,126.0,Knox,-37.84839,145.24191000000005,Eastern Metropolitan,5424,"-37.84839, 145.24191",Dr,5,7,47,1
12190,Wantirna,4,h,850000.0,VB,Purplebricks,2017-07-29,14.7,3152,4,2,3,785.0,126.0,Knox,-37.85297,145.23815,Eastern Metropolitan,5424,"-37.85297, 145.23815",other,5,7,47,1
12191,Wantirna,4,h,1200000.0,S,Ray,2017-07-29,14.7,3152,4,2,3,741.0,126.0,Knox,-37.85636,145.23684,Eastern Metropolitan,5424,"-37.85636, 145.23684",Av,5,7,47,1
12192,Wantirna South,5,h,1310000.0,S,Harcourts,2017-07-29,14.7,3152,5,3,2,818.0,255.0,Knox,-37.87846,145.24212,Eastern Metropolitan,7082,"-37.87846, 145.24212",Cl,5,7,32,1
12193,Wantirna South,4,h,930000.0,S,Noel,2017-07-29,14.7,3152,4,2,2,639.0,126.0,Knox,-37.8789,145.24262,Eastern Metropolitan,7082,"-37.8789, 145.24262",Av,5,7,47,1
12194,Watsonia,2,u,686000.0,S,other,2017-07-29,14.5,3087,2,1,1,169.0,126.0,Banyule,-37.71607,145.07884,Northern Metropolitan,2329,"-37.71607, 145.07884",Pde,5,7,10,1
12195,Watsonia North,4,h,755000.0,S,HAR,2017-07-29,14.5,3087,4,1,2,613.0,126.0,Banyule,-37.7002,145.08434,Northern Metropolitan,1442,"-37.7002, 145.08434",St,5,7,47,1
12196,Werribee,2,h,678000.0,S,YPA,2017-07-29,14.7,3030,2,1,1,487.0,126.0,Wyndham,-37.90379,144.66165,Western Metropolitan,16166,"-37.90379, 144.66165",St,5,7,47,1
12197,Werribee,4,h,645000.0,PI,hockingstuart,2017-07-29,14.7,3030,4,2,2,555.0,237.0,Wyndham,-37.89359,144.66911000000005,Western Metropolitan,16166,"-37.89359, 144.66911",Dr,5,7,15,1
12198,Werribee,4,h,482500.0,S,YPA,2017-07-29,14.7,3030,4,2,0,533.0,170.0,Wyndham,-37.89337,144.64003,Western Metropolitan,16166,"-37.89337, 144.64003",Dr,5,7,37,1
12199,Werribee,3,u,394000.0,PI,hockingstuart,2017-07-29,14.7,3030,3,2,4,287.0,137.0,Wyndham,-37.87895,144.6707,Western Metropolitan,16166,"-37.87895, 144.6707",Ct,5,7,4,1
12200,Werribee,3,h,597000.0,S,Ray,2017-07-29,14.7,3030,3,1,1,672.0,126.0,Wyndham,-37.89402000000001,144.66276000000005,Western Metropolitan,16166,"-37.89402, 144.66276",Rd,5,7,47,1
12201,West Footscray,4,h,1300000.0,SP,Jas,2017-07-29,6.4,3012,4,2,2,588.0,126.0,Maribyrnong,-37.79458,144.87271,Western Metropolitan,5058,"-37.79458, 144.87271",St,5,7,47,1
12202,Westmeadows,4,h,821000.0,S,YPA,2017-07-29,16.5,3049,4,3,2,544.0,264.0,Hume,-37.67841,144.87923999999995,Northern Metropolitan,2474,"-37.67841, 144.87924",Av,5,7,20,1
12203,Westmeadows,3,h,635000.0,S,Barry,2017-07-29,16.5,3049,3,2,1,691.0,177.0,Hume,-37.68026,144.88468,Northern Metropolitan,2474,"-37.68026, 144.88468",Ct,5,7,42,1
12204,Wheelers Hill,5,h,1095000.0,S,Ray,2017-07-29,16.7,3150,5,2,2,629.0,126.0,Monash,-37.91636,145.17581,South-Eastern Metropolitan,7392,"-37.91636, 145.17581",Dr,5,7,47,1
12205,Whittlesea,3,h,601000.0,S,Ray,2017-07-29,35.5,3757,3,2,1,972.0,149.0,Whittlesea,-37.51232,145.13282,Northern Victoria,2170,"-37.51232, 145.13282",St,5,7,21,1
12206,Williamstown,3,h,1050000.0,VB,Williams,2017-07-29,6.8,3016,3,1,0,179.0,115.0,Hobsons Bay,-37.86558,144.90474,Western Metropolitan,6380,"-37.86558, 144.90474",St,5,7,127,1
12207,Williamstown,1,u,385000.0,SP,Williams,2017-07-29,6.8,3016,1,1,1,0.0,35.64,Hobsons Bay,-37.85588,144.89936,Western Metropolitan,6380,"-37.85588, 144.89936",Rd,5,7,50,1
12208,Williamstown,3,h,1285000.0,S,Jas,2017-07-29,6.8,3016,3,1,0,296.0,126.0,Hobsons Bay,-37.86335,144.89487,Western Metropolitan,6380,"-37.86335, 144.89487",St,5,7,47,1
12209,Windsor,2,u,560000.0,PI,hockingstuart,2017-07-29,4.6,3181,2,1,1,0.0,61.6,Stonnington,-37.85581,144.99025,Southern Metropolitan,4380,"-37.85581, 144.99025",St,5,7,5,1
12210,Wollert,3,h,525300.0,S,Stockdale,2017-07-29,25.5,3750,3,2,2,400.0,126.0,Whittlesea,-37.61387,145.0385,Northern Metropolitan,2940,"-37.61387, 145.0385",other,5,7,47,1
12211,Yarraville,2,h,750000.0,SP,hockingstuart,2017-07-29,6.3,3013,2,1,2,269.0,126.0,Maribyrnong,-37.81649,144.86731,Western Metropolitan,6543,"-37.81649, 144.86731",St,5,7,47,1
12212,Yarraville,6,h,2450000.0,VB,Village,2017-07-29,6.3,3013,6,3,2,1087.0,388.5,Maribyrnong,-37.81038,144.89389,Western Metropolitan,6543,"-37.81038, 144.89389",Pde,5,7,97,1
12213,Aberfeldie,4,h,1436000.0,S,Brad,2017-09-03,7.5,3040,4,3,3,511.0,187.0,,-37.75788,144.90487,Western Metropolitan,1543,"-37.75788, 144.90487",St,6,9,95,1
12214,Albion,5,h,905000.0,S,hockingstuart,2017-09-03,10.5,3020,5,2,3,732.0,126.0,,-37.78345,144.82295,Western Metropolitan,2185,"-37.78345, 144.82295",St,6,9,92,1
12215,Alphington,4,h,1680000.0,S,Love,2017-09-03,5.7,3078,4,3,2,720.0,126.0,,-37.77928,145.02993,Northern Metropolitan,2211,"-37.77928, 145.02993",St,6,9,47,1
12216,Altona,3,h,913000.0,S,Greg,2017-09-03,11.0,3018,3,2,3,530.0,148.0,,-37.8614,144.81931,Western Metropolitan,5301,"-37.8614, 144.81931",Pde,6,9,32,1
12217,Altona Meadows,3,h,590000.0,PI,hockingstuart,2017-09-03,15.5,3028,3,1,2,459.0,126.0,,-37.87063,144.77632,Western Metropolitan,7630,"-37.87063, 144.77632",St,6,9,47,1
12218,Altona North,3,h,1070000.0,PI,RT,2017-09-03,9.4,3025,3,1,3,693.0,134.0,,-37.83511,144.84905,Western Metropolitan,5132,"-37.83511, 144.84905",St,6,9,67,1
12219,Armadale,4,h,5100000.0,S,Marshall,2017-09-03,6.3,3143,4,2,2,761.0,255.0,,-37.85249,145.02091,Southern Metropolitan,4836,"-37.85249, 145.02091",Rd,6,9,117,1
12220,Armadale,2,u,820000.0,S,Jellis,2017-09-03,6.3,3143,2,1,1,1501.0,126.0,,-37.8528,145.02684,Southern Metropolitan,4836,"-37.8528, 145.02684",Rd,6,9,47,1
12221,Ascot Vale,3,h,985000.0,S,Brad,2017-09-03,4.3,3032,3,1,2,245.0,91.0,,-37.77215,144.91144,Western Metropolitan,6567,"-37.77215, 144.91144",Pde,6,9,72,1
12222,Balaclava,2,u,600000.0,VB,Buxton,2017-09-03,6.4,3183,2,1,1,2283.0,85.0,,-37.87078,144.99898000000005,Southern Metropolitan,2952,"-37.87078, 144.99898",St,6,9,37,1
12223,Balwyn North,3,h,1785000.0,PI,Jellis,2017-09-03,9.7,3104,3,2,3,683.0,126.0,,-37.80273,145.08392,Southern Metropolitan,7809,"-37.80273, 145.08392",St,6,9,47,1
12224,Balwyn North,4,h,2650000.0,VB,Marshall,2017-09-03,9.7,3104,4,2,2,996.0,126.0,,-37.7883,145.07805,Southern Metropolitan,7809,"-37.7883, 145.07805",Rd,6,9,47,1
12225,Balwyn North,5,h,1951000.0,S,Marshall,2017-09-03,9.7,3104,5,3,3,711.0,126.0,,-37.79066,145.09004,Southern Metropolitan,7809,"-37.79066, 145.09004",St,6,9,57,1
12226,Balwyn North,5,h,1950000.0,S,RT,2017-09-03,9.7,3104,5,3,2,743.0,0.0,,-37.80235,145.09311,Southern Metropolitan,7809,"-37.80235, 145.09311",Av,6,9,68,1
12227,Bayswater,3,h,824000.0,S,other,2017-09-03,23.2,3153,3,1,2,725.0,112.0,,-37.85063,145.25802,Eastern Metropolitan,5030,"-37.85063, 145.25802",St,6,9,37,1
12228,Bentleigh East,4,h,1216000.0,S,Jellis,2017-09-03,13.8,3165,4,1,2,583.0,126.0,,-37.93206,145.07929,Southern Metropolitan,10969,"-37.93206, 145.07929",St,6,9,47,1
12229,Bentleigh East,2,h,1575000.0,S,Jellis,2017-09-03,13.8,3165,2,1,5,587.0,126.0,,-37.91567,145.05357,Southern Metropolitan,10969,"-37.91567, 145.05357",Rd,6,9,47,1
12230,Bentleigh East,3,h,1470000.0,SP,Buxton,2017-09-03,13.8,3165,3,2,2,616.0,154.0,,-37.91506,145.07121,Southern Metropolitan,10969,"-37.91506, 145.07121",St,6,9,57,1
12231,Berwick,4,h,975000.0,SP,Harcourts,2017-09-03,35.2,3806,4,3,2,675.0,332.0,,-38.06508,145.35416999999995,Eastern Victoria,17093,"-38.06508, 145.35417",Dr,6,9,12,1
12232,Black Rock,4,h,1950000.0,PI,hockingstuart,2017-09-03,17.3,3193,4,3,2,665.0,206.0,,-37.97359,145.01883999999995,Southern Metropolitan,2866,"-37.97359, 145.01884",St,6,9,67,1
12233,Blackburn North,3,h,1160000.0,S,Fletchers,2017-09-03,13.4,3130,3,2,1,583.0,126.0,,-37.80347,145.1427,Eastern Metropolitan,2867,"-37.80347, 145.1427",St,6,9,47,1
12234,Blackburn North,4,h,1375000.0,S,Jellis,2017-09-03,13.4,3130,4,1,3,757.0,150.0,,-37.80815,145.15441,Eastern Metropolitan,2867,"-37.80815, 145.15441",St,6,9,49,1
12235,Blackburn North,3,h,1320000.0,SP,Noel,2017-09-03,13.4,3130,3,2,4,798.0,126.0,,-37.80752,145.14878000000004,Eastern Metropolitan,2867,"-37.80752, 145.14878",Rd,6,9,47,1
12236,Box Hill,3,h,2831000.0,S,other,2017-09-03,10.9,3128,3,1,3,1100.0,126.0,,-37.8164,145.12964,Eastern Metropolitan,4605,"-37.8164, 145.12964",Pl,6,9,47,1
12237,Box Hill,2,h,1820000.0,SP,Buxton,2017-09-03,10.9,3128,2,1,2,701.0,94.0,,-37.82756,145.11897,Eastern Metropolitan,4605,"-37.82756, 145.11897",Av,6,9,77,1
12238,Briar Hill,2,u,610000.0,S,other,2017-09-03,16.1,3088,2,1,1,180.0,126.0,,-37.70924,145.11412,Eastern Metropolitan,1390,"-37.70924, 145.11412",Rd,6,9,47,1
12239,Brighton,5,h,5500000.0,VB,Marshall,2017-09-03,10.5,3186,5,5,2,830.0,126.0,,-37.89544,145.00279,Southern Metropolitan,10579,"-37.89544, 145.00279",St,6,9,47,1
12240,Brighton East,4,h,2515000.0,S,Marshall,2017-09-03,10.3,3187,4,2,2,583.0,323.0,,-37.90953,145.0155,Southern Metropolitan,6938,"-37.90953, 145.0155",Gr,6,9,92,1
12241,Brighton East,2,u,817500.0,S,Buxton,2017-09-03,10.3,3187,2,1,1,111.0,95.0,,-37.92416,145.00658,Southern Metropolitan,6938,"-37.92416, 145.00658",St,6,9,47,1
12242,Brighton East,3,h,1590000.0,S,Marshall,2017-09-03,10.3,3187,3,2,3,594.0,126.0,,-37.91166,145.02265,Southern Metropolitan,6938,"-37.91166, 145.02265",Ct,6,9,47,1
12243,Brighton East,3,h,1775000.0,S,Gary,2017-09-03,10.3,3187,3,1,1,602.0,126.0,,-37.92066,145.01629,Southern Metropolitan,6938,"-37.92066, 145.01629",St,6,9,47,1
12244,Broadmeadows,3,h,673000.0,S,Stockdale,2017-09-03,14.0,3047,3,1,1,659.0,126.0,,-37.69404,144.91763999999995,Northern Metropolitan,4294,"-37.69404, 144.91764",Ct,6,9,47,1
12245,Brunswick,3,h,1200000.0,S,Nelson,2017-09-03,5.2,3056,3,2,1,249.0,126.0,,-37.77394,144.96317,Northern Metropolitan,11918,"-37.77394, 144.96317",St,6,9,47,1
12246,Brunswick,2,h,800000.0,VB,hockingstuart,2017-09-03,5.2,3056,2,1,0,140.0,90.0,,-37.76806,144.9598,Northern Metropolitan,11918,"-37.76806, 144.9598",St,6,9,127,1
12247,Brunswick East,2,h,1023000.0,S,other,2017-09-03,4.0,3057,2,1,2,154.0,76.0,,-37.77221,144.97537,Northern Metropolitan,5533,"-37.77221, 144.97537",St,6,9,127,1
12248,Bundoora,3,h,680000.0,S,Ray,2017-09-03,12.1,3083,3,1,2,532.0,106.0,,-37.69669,145.04515,Northern Metropolitan,10175,"-37.69669, 145.04515",Cr,6,9,40,1
12249,Bundoora,3,h,814000.0,S,Barry,2017-09-03,12.1,3083,3,1,2,542.0,0.0,,-37.70861,145.05691000000004,Northern Metropolitan,10175,"-37.70861, 145.05691",Cr,6,9,47,1
12250,Bundoora,3,h,715000.0,SP,Stockdale,2017-09-03,12.1,3083,3,1,1,541.0,120.0,,-37.70603,145.05423000000005,Northern Metropolitan,10175,"-37.70603, 145.05423",Rd,6,9,57,1
12251,Burnside,3,h,657500.0,SP,Harcourts,2017-09-03,14.8,3023,3,2,2,631.0,126.0,,-37.75225,144.7552,Western Metropolitan,1607,"-37.75225, 144.7552",other,6,9,47,1
12252,Burwood East,3,h,930000.0,S,Fletchers,2017-09-03,14.7,3151,3,2,2,369.0,126.0,,-37.85793,145.13925,Eastern Metropolitan,4048,"-37.85793, 145.13925",Pl,6,9,47,1
12253,Camberwell,4,h,4060000.0,S,Kay,2017-09-03,7.7,3124,4,3,2,947.0,126.0,,-37.84457,145.06218,Southern Metropolitan,8920,"-37.84457, 145.06218",St,6,9,47,1
12254,Camberwell,2,u,692500.0,S,Noel,2017-09-03,7.7,3124,2,1,1,145.0,72.0,,-37.84197,145.09374,Southern Metropolitan,8920,"-37.84197, 145.09374",St,6,9,47,1
12255,Carlton North,2,h,1520000.0,PI,Woodards,2017-09-03,3.5,3054,2,1,1,193.0,106.0,,-37.78406,144.97494,Northern Metropolitan,3106,"-37.78406, 144.97494",St,6,9,117,1
12256,Caulfield East,4,h,1609000.0,S,Gary,2017-09-03,8.4,3145,4,2,2,664.0,155.0,,-37.88376,145.04476,Southern Metropolitan,608,"-37.88376, 145.04476",St,6,9,117,1
12257,Cheltenham,3,h,1295000.0,S,O'Brien,2017-09-03,17.9,3192,3,2,2,657.0,195.0,,-37.95499,145.06775,Southern Metropolitan,9758,"-37.95499, 145.06775",Rd,6,9,59,1
12258,Clayton South,2,u,575000.0,SP,Buxton,2017-09-03,17.5,3169,2,1,2,914.0,89.0,,-37.93524,145.1306,South-Eastern Metropolitan,4734,"-37.93524, 145.1306",Av,6,9,47,1
12259,Clifton Hill,3,h,1436000.0,S,Jellis,2017-09-03,3.6,3068,3,2,2,123.0,128.0,,-37.78888,145.00036,Northern Metropolitan,2954,"-37.78888, 145.00036",St,6,9,27,1
12260,Coburg,4,h,1055000.0,S,Brad,2017-09-03,6.7,3058,4,1,1,560.0,126.0,,-37.74192,144.95096999999996,Northern Metropolitan,11204,"-37.74192, 144.95097",St,6,9,47,1
12261,Coburg,4,h,1080000.0,VB,Nelson,2017-09-03,6.7,3058,4,1,1,452.0,126.0,,-37.75089000000001,144.94833,Northern Metropolitan,11204,"-37.75089, 144.94833",St,6,9,47,1
12262,Coburg,3,h,1210000.0,S,McDonald,2017-09-03,6.7,3058,3,1,4,460.0,141.0,,-37.74513,144.95458,Northern Metropolitan,11204,"-37.74513, 144.95458",St,6,9,97,1
12263,Coburg,2,t,631000.0,S,Brad,2017-09-03,6.7,3058,2,2,1,1965.0,103.0,,-37.73615,144.97455,Northern Metropolitan,11204,"-37.73615, 144.97455",Cr,6,9,17,1
12264,Coburg North,4,h,926000.0,SP,RW,2017-09-03,6.7,3058,4,1,5,565.0,126.0,,-37.72525,144.96583,Northern Metropolitan,3445,"-37.72525, 144.96583",St,6,9,47,1
12265,Coolaroo,3,h,457000.0,S,YPA,2017-09-03,17.4,3048,3,1,2,551.0,118.0,,-37.65532,144.93393,Northern Metropolitan,1124,"-37.65532, 144.93393",Av,6,9,42,1
12266,Craigieburn,4,h,505000.0,S,RW,2017-09-03,20.6,3064,4,2,2,406.0,126.0,,-37.57008,144.90388000000004,Northern Metropolitan,15510,"-37.57008, 144.90388",St,6,9,47,1
12267,Croydon,4,h,730000.0,VB,Fletchers,2017-09-03,23.0,3136,4,2,2,655.0,184.0,,-37.79725,145.29651,Eastern Metropolitan,11925,"-37.79725, 145.29651",Av,6,9,52,1
12268,Croydon,3,h,1005000.0,S,other,2017-09-03,23.0,3136,3,1,8,1082.0,126.0,,-37.80618,145.27755,Eastern Metropolitan,11925,"-37.80618, 145.27755",Av,6,9,47,1
12269,Croydon Hills,3,h,790000.0,S,other,2017-09-03,23.0,3136,3,2,2,659.0,131.0,,-37.77473,145.26256,Eastern Metropolitan,1705,"-37.77473, 145.26256",Cr,6,9,30,1
12270,Croydon Hills,3,h,931000.0,S,other,2017-09-03,23.0,3136,3,2,2,899.0,126.0,,-37.78028,145.26581000000004,Eastern Metropolitan,1705,"-37.78028, 145.26581",Ct,6,9,47,1
12271,Croydon North,3,h,857000.0,S,Philip,2017-09-03,23.0,3136,3,2,1,1007.0,250.0,,-37.76653,145.29163,Eastern Metropolitan,2985,"-37.76653, 145.29163",Ct,6,9,37,1
12272,Dallas,3,h,477000.0,S,YPA,2017-09-03,14.0,3047,3,1,1,627.0,97.0,,-37.66781,144.93809,Northern Metropolitan,2246,"-37.66781, 144.93809",St,6,9,57,1
12273,Dandenong,3,h,500000.0,S,C21,2017-09-03,24.7,3175,3,1,1,372.0,126.0,,-37.98383,145.20342,South-Eastern Metropolitan,10894,"-37.98383, 145.20342",St,6,9,47,1
